N,P,K,temperature,humidity,ph,rainfall,crop
39.34886139925692,21.85027478363635,23.17800645494762,22.800384258834175,75.20174019705306,4.902329055281043,155.07065440855564,Tea
33.11764814327129,17.02914024273207,16.015733328782524,34.849895206888924,86.4771234409905,6.7608320570298925,217.69130128390822,Jute
38.34648182672703,76.30610419266867,19.32856812279279,32.935426817226336,43.30544881358432,6.928030274818493,40.394468083182595,MothBeans
33.39751054878144,19.34860143969967,19.72683080931678,26.44914512750244,85.0754257850626,6.878245700970325,200.9129947813513,Jute
31.74943835915044,57.823566808339194,24.256510159868267,29.21733338436033,69.19472127286386,5.581455744441195,117.70056309459314,Mango
17.687874375963393,20.070462456966215,18.660578462591555,22.279352448473954,66.0115102179671,6.560801025261703,66.23138494256054,Grapes
17.313466315127474,31.1747563709953,20.74781402458282,25.17846256876389,77.83157354728417,6.268904468990434,97.4351826671835,Muskmelon
39.008076792817064,76.53391938062808,18.33832055192018,23.216506340615524,57.086800671908094,6.18960867966371,97.15336613768382,PigeonPeas
29.234319597605698,61.084358214102664,20.007983948939476,20.783302500651654,59.78806237339452,5.544094745172306,104.8882063283503,KidneyBeans
21.00745574751292,35.31200309906461,23.659032254303316,22.454217818855547,74.03198787184893,5.421358305535664,185.7888215593977,Tea
20.785892929581305,30.551289350561788,21.071091658921656,27.724714769927626,75.75054832920934,6.434918193162607,103.09253535698303,Muskmelon
20.528639428815588,19.116815387532398,17.90138171551942,23.616740449173825,72.38821910323114,5.59896071954407,104.45446843530245,Papaya
21.898817513525778,65.39775922887877,16.984925569491008,17.425041185263588,52.757390760804576,6.597136433701679,42.95592728488023,Lentil
32.58473854381778,19.076236672117943,16.01112165860717,34.53964619732329,80.0825003847099,6.386828805989891,272.0019906048701,Jute
29.633131099985686,12.24137547029219,16.218250490927833,25.462736306667093,87.8148224794714,6.434330136379632,151.06949383961745,Coconut
21.773987406587274,29.39872955959374,22.597994344198895,30.414868497102987,77.77608201116072,6.312626604825686,82.81768590592787,Watermelon
29.89940581880628,18.522103758443894,14.756607736880081,29.506550341079443,81.44379654120294,6.062187519695622,196.39596897582047,Coconut
88.96088188290454,72.63060666263287,50.20987345215788,34.04103936099836,83.50454607517511,6.446135953210456,132.6001474812943,Banana
84.37830860244837,54.33353580661485,43.529564155099926,32.76232719505304,86.79367375596685,6.245810866291242,244.03777151393683,Rice
21.34255727965638,67.4727666978512,16.771001797222315,34.91604180571857,43.78384664171816,6.348779232083763,31.02460934923637,MothBeans
31.433907575998482,69.42979779036116,19.586621767825573,33.89588090853183,55.190453095850515,6.333707222470135,45.00862131747023,Blackgram
30.56909568209862,24.420565132658474,33.395618173494825,30.740374096146365,58.97320776614039,6.473273450986026,66.77554987294019,Cotton
22.299382658033842,13.444794604356481,16.395985660605604,23.348501493314153,71.00512360052926,5.635123831791422,117.4662422881698,Papaya
76.48761136701988,50.42702997314577,29.607932281542656,20.782132051259726,60.988525169872744,6.0300622267433495,97.89759807110991,Maize
34.821998924981834,13.332847844031077,19.857940764199654,33.1827249418456,80.74853501623645,6.474604269917619,287.66941364433006,Jute
38.227616718209866,61.536354193161955,18.892559916243098,23.950684425956556,64.78972726077384,5.6563853770822945,90.7802934485331,MungBean
43.2531511816199,57.67891680371648,32.76839810028028,33.196419868989956,62.10978502343977,6.249418630023434,109.87120017909433,Mango
12.430361807241171,27.689387152393408,16.014556151935082,21.070455739189256,61.71516597882178,6.8792607240898285,53.039265169299014,Grapes
29.737455366706854,64.38272371651922,24.396024442917835,24.145557048571625,58.126171007735486,6.151946794535997,119.45957924934602,KidneyBeans
27.9432244583345,13.105108628200508,13.115311158409309,29.47341887104508,65.59134669728932,6.554930820125344,58.93188991448743,Orange
22.72235049005207,16.882413966803824,11.508767510287127,20.58247789201853,78.64394036145261,6.041506972799446,118.045364218593,Papaya
30.736503928663023,17.144827178228002,11.894679287414364,29.018311621896324,84.83688757219491,6.656122219840472,239.17711869184137,Jute
39.59642546910614,66.35152475898778,16.07668515676718,24.221567960744395,64.01154832108881,6.3885444365583055,101.58132298644819,PigeonPeas
81.78093522479362,76.39754710884276,67.74853646369615,30.281520644467253,85.68889629061066,5.561241483832386,135.67628476411073,Banana
23.39626767716912,32.35055277214612,21.55932231824569,25.881418627202343,78.64370322581468,6.906734731251195,100.25734566364018,Muskmelon
23.567149565110874,72.01006224424128,15.609357872357911,28.33339987939956,50.09984313359791,6.939448900794214,39.369293610995726,MothBeans
23.62484498445054,78.76498537826502,17.089917539300387,20.794366779343044,55.44400093276685,5.78851854756563,118.92289777492417,PigeonPeas
38.00683238526679,32.29824406743855,21.488608105996693,21.090564330563456,73.76966351044483,4.8732724206625075,177.86259788843515,Tea
34.83674776449724,72.20358739618534,24.09670183368246,21.81753959076584,63.76006396888317,6.473369910344996,102.81494001396887,PigeonPeas
33.99423257685153,61.21155353824705,17.02714460813189,18.191934725906975,44.62959482575151,6.519469894841919,30.834703748345618,Lentil
24.920924351193936,26.012147424159117,18.041780026211274,12.966080235168437,74.62587338182797,6.683654568871989,114.92234000031324,Apple
89.55896840718184,85.02998439267071,56.541691063399995,27.994150648619165,83.72638859521396,5.583774000902592,125.16278890528375,Banana
15.267987220937908,30.865996025075656,16.25196847185894,14.62433488249314,74.8903292219304,6.6013017585176375,105.51620307082598,Apple
26.98188221707236,10.52585062032727,11.558416388355012,20.783700575176127,76.36820553634104,6.189560576777841,85.75381749024149,Papaya
20.94633009420714,34.52459014891303,18.757257616681866,25.09292225988637,71.86463199090507,6.788796400892143,83.05041198493062,Watermelon
73.53241296966567,55.4287699218792,43.634615349134734,34.51707381136367,81.53493302563346,5.844859474389722,215.80650354178044,Rice
20.30667176351285,12.674847169064687,10.199030312709418,27.4408554068844,65.77683738185827,6.186333457520099,59.15714458756126,Orange
33.71514680155135,68.23183024476691,15.560502421064971,18.190507195267973,52.30661791347319,6.915973568547683,42.677289505970336,Lentil
20.178034764072493,39.359399436266095,81.72779901753304,15.14403609382613,43.13672584532239,7.9161289143211535,74.4536068585471,Chickpea
36.518867400701076,79.1779706786104,16.067742199792576,33.63624259906725,44.08064419847475,6.140974428406112,41.2129694560782,Blackgram
21.9769742711605,16.340479983289686,12.000347301789102,21.30993153906821,77.96832985716661,5.981587126909534,105.08950716565357,Papaya
22.24069757365312,32.40565054584795,33.5237153065996,20.284021598841772,72.678292137918,5.576774969240851,118.30181798490617,Coffee
10.266435497858811,29.948369956446292,18.944241211228135,24.71211697704044,67.5709594989165,6.8848421336723264,59.13719898302118,Grapes
32.890322063232695,66.2067330552837,16.79445600459108,17.035277116428475,52.14257329324438,6.760948005962677,37.871417988821214,Lentil
27.813361411917814,71.84879319680405,16.565558119560954,21.566383126055264,57.22955558432763,5.813895808757826,100.14834473502214,KidneyBeans
22.965020924270906,75.37334140080242,22.33252563078919,19.19771793457408,56.69340717730853,6.035988297641182,47.3695733523575,Lentil
26.44961517030634,66.57792033577459,16.383563228107967,20.305143725034746,66.62160708971123,5.686442773974738,99.1649363658055,KidneyBeans
28.02418689497377,28.324665611949914,25.432459338203227,32.17950981395872,60.80498502662246,6.785103738508354,61.73781651043698,Cotton
24.644258682316163,65.10212975519109,24.427976078584997,22.29350749505814,58.7787177315554,6.072625605306385,117.10380633635717,PigeonPeas
40.88224371105378,44.5209726018162,38.37532073978313,34.87955961755664,72.21495391369561,6.047149384693315,135.5385072347053,Mango
37.088897942345945,24.26040879511508,23.55261256591311,28.927215262021182,70.24507554476591,5.051886048650225,183.00561146579875,Tea
24.016376672945803,19.325470260864243,13.423716234578432,29.60027695101424,64.31592172164255,6.250469690614031,53.69882799575868,Orange
34.69511649587314,76.7149907881683,21.41066356588255,18.00181635934963,50.37961424686066,6.907651744109014,48.34134992729596,Lentil
20.213610496540177,65.30931260823907,15.655462529636747,19.699767781470836,57.3858580600834,6.878444766424908,38.68147546518165,Lentil
86.06529225426758,57.41419792307635,40.01908633732957,34.645092366978915,78.6437155314926,6.673731079131315,239.60370963013506,Rice
46.81993860956041,14.117808957585542,18.384759280897683,26.66025293570845,89.53352444215051,6.291287501451153,247.40188269721148,Jute
81.24181259157263,87.90379039421447,60.93166345872584,32.15321153961765,80.93671623464213,5.720986154734275,135.53644763692768,Banana
16.072910012673322,33.36354646976211,22.765656180077123,26.965424494453323,74.18214205429162,6.430373293887298,103.34226181606755,Muskmelon
86.38652270876231,47.658619971313634,35.369241935327445,26.488310736661845,77.66438940202936,7.054229976687701,75.47369450380313,Maize
24.001935015325653,12.696035826031514,16.805063711482315,22.777644801587755,76.76656135536969,6.144179529249357,116.7549393051816,Papaya
17.252221281885905,28.86379738646629,19.873077398892384,22.789054769240614,64.66354435062158,6.095213125330142,62.86208489007111,Grapes
27.11165374912332,65.41424576232457,22.630546346213407,20.057659219738767,62.653601248756516,6.28182677098616,100.11906773687438,MungBean
41.24507025014126,15.020906182290673,15.456766552395045,28.693370897518584,86.13449708441661,6.213464210385836,229.03365510522892,Jute
23.42322892649923,12.080599582889887,12.057989443778114,26.786162972010654,84.76608968347416,6.033492033320696,172.08353210989358,Coconut
80.0080992457727,54.861789301315305,57.38985892510009,34.447648344022355,75.66020758857375,6.126483172859435,226.7235701545513,Rice
17.061190239712214,40.10055385487035,87.55039421162111,18.47479816527369,59.247572410604036,7.966870816442627,62.90045158791822,Chickpea
19.54636826411756,26.052938458775767,16.948735939498686,25.02235257478513,73.41021364009121,6.333875627192619,111.71439670459428,Watermelon
15.357990201022542,26.173022775394855,16.791385140800035,10.914459635953099,77.4135617986697,6.250846213524987,111.8967619368412,Apple
37.31336603902443,77.64213839787782,22.722504264587656,22.996296252561347,56.17212917817594,5.783217089735411,109.49537310185883,PigeonPeas
31.82063288979712,78.79197534033563,18.04321074375587,30.882514745977623,58.144718541927936,6.832754902879957,49.151478422799215,Blackgram
20.57152840325542,14.326881192976062,11.289943970704115,26.671507865042997,84.25475572710512,6.248859866037574,178.02475886344428,Coconut
23.035349863954877,75.76482138197854,19.019403466973646,21.639007747832416,61.76686576524529,5.504510726444449,90.72600011135452,KidneyBeans
19.830324179430374,28.272443664786923,19.682625875775177,34.14488911195382,72.49947370087898,6.551840758971355,104.72291187387883,Watermelon
25.96977785889883,68.62536740182883,17.157214635759722,30.966633247269584,58.991170156447964,6.094826908211642,32.3737611734275,Blackgram
14.93443258465845,24.65949837717933,14.42657088494936,21.987947864911597,62.9937393397528,6.695991161223911,59.99926943101141,Grapes
13.792176660574091,28.9277568814559,12.038629652203731,22.71391893070288,64.39659927788378,6.181307063027708,50.10009306091223,Grapes
16.027061220723393,34.0202199642776,87.97231151949497,17.397020952383052,49.96975786837501,7.414404441754427,69.10752082193227,Chickpea
34.47764723887171,65.78631950825378,21.65991216106585,21.94387062381542,53.186133162672895,5.940785512527158,111.7435991961804,MungBean
37.96932715897644,66.3288318976457,22.133359883706444,22.978562478839923,54.48621821960815,5.641169986630187,104.75618491087067,KidneyBeans
23.01654019714054,12.72334433686565,10.482482287278598,22.743250482560182,77.90181651514648,5.855959150912355,114.94930256535629,Papaya
15.480080166558475,25.842551027888046,21.638468978179613,14.091730592184273,79.39121806231357,6.299065117501665,105.7050172526892,Apple
25.347502402511008,39.22822498567277,83.7816309093267,16.17236528646243,59.32248954046197,7.340828657373438,78.65649791861554,Chickpea
49.25112337318236,63.642164738762354,47.12891685659807,22.97287016146175,50.92556940064324,6.254767073767409,58.5605912411583,Pomegranate
29.466147843266704,79.1744014437787,20.706314813774597,17.932589691513762,59.75706242228027,6.309611934460516,45.31059656646654,Lentil
20.217733127829526,31.70917853048386,23.178398855287536,12.435362951621777,71.83617747003869,6.048262940138569,106.67251814137035,Apple
19.556696920876078,34.79525782106567,15.537470381353774,33.60998936531746,77.03199133418961,6.830191389037055,87.41139166063978,Watermelon
23.56455447535028,34.502838766978456,15.190808083191698,27.890763247974554,70.47135219046297,6.5634186671644885,113.9888828624227,Muskmelon
40.327014720324115,16.44384940055006,13.77054140137713,34.961696076541116,83.78939679564522,6.740641103121041,276.497264042254,Jute
92.97353383986528,87.40029270375182,51.58934330319133,26.358320442278405,84.7388013980457,5.67132669219576,100.49738853564457,Banana
16.029622209948723,27.113461383022162,20.752355815415346,13.344636934134416,73.6636560561344,6.155873800173726,82.40410686948604,Apple
21.369370140105598,17.68444392329367,10.636253189513141,24.974799921050316,70.28035714834125,5.9673573643537114,115.82169146223173,Papaya
21.83730312545589,30.344153263250305,22.979110830122274,31.039499441893575,64.96290662549075,6.079651181656154,61.512077546418354,Cotton
36.55987484786468,77.4776737987795,15.17746471444095,23.23536469356751,52.0856267288759,6.296086360182872,96.10578806495646,KidneyBeans
25.90572547790236,26.990415809180213,29.036804251885236,20.691066769879775,71.31561118715717,5.2167421574600406,183.65295442480652,Tea
44.54367552576796,11.708733021742104,19.616870682127338,26.712316065244433,86.52254137621101,6.437635730224011,298.0604237790101,Jute
88.2730104035851,73.38849704409152,68.62056956626449,30.465601648941707,86.42157836824454,6.29024838473577,122.3150698458634,Banana
82.51186485759078,89.35984635536339,56.939294002390724,34.01437680150156,82.08439962248035,5.78014243079638,113.17995335285964,Banana
24.785750619964375,64.61069678768612,17.806968924435473,23.333365926740413,57.15852662641689,6.406398888194238,113.4845261516997,MungBean
38.47964115829183,79.98496251890181,15.844004742135168,23.296212828002677,53.379821969657655,6.036392552714622,109.37159879620404,PigeonPeas
29.426836573913565,62.49488958504635,17.666872439760343,16.844614516220602,57.50693851078058,6.705246838250232,33.52058953405443,Lentil
32.58297275112062,63.760647326979615,23.65345728808724,17.3821496744653,57.37752401539861,6.677727672143679,30.508502718206824,Lentil
45.12322916702424,16.92896552808684,11.104544370411823,25.249394988212014,87.09903386551697,6.422325374065897,295.24362194090594,Jute
75.0204322572491,49.700980740602276,21.161297435369622,20.3802319693187,66.64050999465277,6.532433272750576,81.15499346715433,Maize
29.59149712677467,18.346257317228815,10.432349016666649,29.427614263662534,88.38210566422312,6.2336647533520555,192.55599080841387,Coconut
34.02284302679273,64.07675864739518,17.40427981850112,17.87667950234792,52.34946476044337,6.0879743197220115,40.92159393544316,Lentil
36.978208406366406,77.3320672008329,24.630922104393967,23.047025644296102,60.83623578591166,5.53546712253482,100.151029197703,PigeonPeas
22.941165328425196,29.29566849681955,21.064615738412673,28.21330630079828,76.53517651798684,6.684873121869187,111.2085567968946,Muskmelon
76.07826385716088,45.127221801008105,21.62448312016839,27.57611062498149,65.53059528572354,6.922413770496808,97.46584816878152,Maize
23.98873071689983,31.317217200451143,84.10145712815783,18.503755741090767,52.41156475287473,7.81065410915004,62.081187391392994,Chickpea
32.3441146821369,67.90805755572478,18.438311442995747,34.87624972197197,58.26243348285986,6.916646745283796,37.81319714825079,Blackgram
88.58809370512776,41.8008801902151,42.327211696826936,31.324395278503033,86.33779857298055,5.675653602377158,211.25484978578197,Rice
84.0907802341624,53.585557278489404,31.924192568809474,27.695782561377303,72.04579258522242,7.120491918478684,89.47597849705583,Maize
36.687185823262645,37.187336691678446,37.24968059484403,22.143607897349124,72.76904213444993,5.417194949019592,161.32685848837968,Tea
24.057987236455546,33.537198442302255,39.214397528101294,28.18998398950591,56.022265129912164,6.545990008880762,60.3248575405461,Cotton
89.6703079612659,46.390792470734475,25.637168622807515,20.91356858635306,62.81919761033145,6.136506124939256,77.00765609021718,Maize
23.563404729893797,13.071664469172964,19.957545926306796,26.78730508574451,81.42961686827002,6.538698354842029,185.68800812935064,Coconut
39.919517479971404,66.16631983952018,16.6102675823109,26.49206033749354,55.60221349630019,6.655158728078719,34.37984409828709,MothBeans
23.891933961059717,37.46855459699878,86.27761076101821,15.602867432479457,48.230220658570744,7.93852334477069,77.46431399380644,Chickpea
21.44034489969218,61.40418675440584,20.62746622783612,22.756135254004587,59.10785734183253,5.564446491017021,93.71390469605947,MungBean
39.1549187430715,69.42155229118949,15.136369136960838,27.62144569695867,58.827066825970995,6.315268107988763,33.81344598371089,MothBeans
36.6935890779248,33.92878872771721,27.86102490918706,23.72077539811343,75.25745662144055,5.17680836243756,162.28654774112016,Tea
25.904503929556345,71.38897105448176,22.157339708287722,24.571226082789437,60.96429476815233,6.351216055400353,109.11700977300444,MungBean
33.7095607632674,70.48741025505332,23.374248270503585,27.23039507060148,59.904660682102296,6.372415311528782,46.16812515460296,Blackgram
37.75351543366473,60.30861418946913,23.139783893905825,24.670837016594394,50.06582883539735,6.215024216632058,118.87298685979154,MungBean
15.912531441219839,31.54678358103306,24.800596448960725,25.836246713617015,78.06994756275319,6.4644032451125435,110.17804343333738,Muskmelon
21.423852559315698,32.1195602734978,23.126024305598623,33.04960136349141,78.71966275443391,6.018012721428271,91.56850289201665,Muskmelon
20.81834996869868,60.948721110934414,20.52929999712235,20.78895140475911,58.699064088497664,5.838176308882469,96.27585590466028,MungBean
30.295662205046018,60.54594909786687,24.105247029796992,23.860824432114967,51.05048068841463,5.977555797182524,98.01461818196684,MungBean
16.468326746551668,48.453405255950074,79.00474320041609,16.714290272226403,52.59440133213747,7.321868797436537,60.21303533905698,Chickpea
94.62597438450867,42.100568594771126,39.25584327169498,26.470653993887527,77.99284879584026,6.203161030729893,70.88953449160822,Maize
13.803744183719454,27.089348361042244,16.540667904546464,24.288861111650665,63.92216689196685,6.373082355913716,68.45526918569264,Grapes
37.44936041574905,30.08710011953745,26.088641344585845,27.608627036417623,73.5004837271052,4.533076253311663,168.1437481629711,Tea
46.15914835810314,56.53009940566078,35.89610944065423,33.393183424865796,62.151937621992076,5.922591135156157,126.75219156939464,Mango
43.145350345788884,15.721912394681988,17.6247892992998,31.2212626825498,84.69019989675128,6.609924415856866,223.62065275419317,Jute
25.311349155658917,63.268314282482955,17.5144213733846,28.438431252339395,46.37645433087601,6.768192762360367,35.300322688701726,MothBeans
29.344552185410592,16.32631402515988,12.149131402642656,22.68019082320403,70.84007987036792,6.010769916452765,95.73460285404973,Papaya
17.215084297178894,31.779543767490182,15.254253298563933,32.30941841705332,79.18699515377739,6.7089091031336485,95.40315781992216,Watermelon
26.733505031396422,79.79391869874217,17.021380209482906,16.07217127707347,50.17293646126571,6.185253530282205,40.788158320825666,Lentil
28.465276322010276,39.9952265064639,83.64229730009265,18.280785646634683,59.04198493019441,7.491554828408694,75.47322860963305,Chickpea
27.277056109718817,35.741660303445855,36.25085446366759,28.701547621772676,74.75995580153484,6.247198895411486,134.44828434618918,Coffee
46.6321225849657,77.89640880055444,47.54332210868589,21.576219731385155,50.657922126608156,6.3884815160479125,58.748347325189464,Pomegranate
18.808128215046757,27.122853268963343,15.098646296031033,27.88381086746355,75.6895996796503,6.2060622277107305,110.733581920397,Watermelon
29.480650137129047,11.79309163318411,18.701183294993747,25.138929106138757,67.90420038262371,6.935513399386097,59.36761703903852,Orange
25.637925175312628,18.84668574913184,17.338140348678696,25.081526820442402,60.79205833360754,6.604365760522863,56.39671274797258,Orange
24.52415672764095,24.281360728910027,36.32548631863451,29.011117627116462,55.19266862302332,6.378519338575684,54.29779900375884,Cotton
27.211532375925934,72.87433309532105,17.67471009354545,21.802809059119266,56.856166599647814,6.070386836870037,92.12021823869688,KidneyBeans
25.479271751093055,14.146054797641863,15.597388264963467,29.182615122044584,86.22086252312448,6.705906130918883,156.008754828887,Coconut
75.763104465701,41.63326827019077,56.94704043264524,34.03710934357335,84.36427104561058,6.114518827613071,252.13346486304638,Rice
30.193041133229876,64.13951352681023,19.502247924660438,23.540689795825205,56.91404068639886,6.142233376112974,105.59593894252514,MungBean
22.953370426941845,25.652182969263613,22.219217486227116,28.565561531140293,76.54022130104217,6.558527408798493,94.66035663191784,Watermelon
15.550084163425005,25.958681268045748,21.17072651915124,27.7085280043615,78.8670952341248,6.984081047599484,106.49047514833748,Muskmelon
30.03246075395095,74.43501869779124,32.35971624217725,23.78374120357283,51.90904401164316,5.838326776751668,57.50299600468061,Pomegranate
87.10798265451996,53.2697826881906,35.00186302143236,23.28783565701947,64.54168654071115,7.0983883706025015,88.0358263956405,Maize
32.705261836577456,78.32093922541819,17.40783358271915,20.84534642393061,63.65147478915156,5.919965075034898,96.89242013742324,PigeonPeas
33.858795523855264,25.557544986870262,32.103159212639035,20.501790869243834,72.10701267570386,5.271356638174562,190.8461481629548,Tea
23.384195232978676,79.78961253200791,19.490253517000934,19.602712901449515,49.85564219385832,6.12775542031281,31.458998470979488,Lentil
18.07804842944077,29.696634724735098,11.358444206939096,24.37281411275484,66.20429695973361,6.509672766544266,54.38849549534932,Grapes
23.517911404382986,73.45663612603312,18.444229194602656,20.199730003907685,67.65117774386798,6.142498852964794,108.90113294210138,KidneyBeans
36.7261770549688,29.52457167091835,28.180654513398412,29.28864313429277,78.8523634755613,4.626770552308564,160.68197794046682,Tea
33.394397367594244,57.54975197430065,32.739742424631274,27.37855257043092,63.308736306554,5.584297815423576,149.8055593126004,Mango
31.8680860134212,34.95275772788124,28.132736605245576,23.752742367884917,73.80208380589245,5.782615753248012,140.86926171166223,Coffee
25.81946587280965,17.945713667488977,17.76601363517452,20.10485653528989,75.4012063492111,5.566272871998377,104.87092019403346,Papaya
20.76753940396704,18.26317731969371,16.588560591877684,25.137244092160536,69.75373959344181,6.36042991383133,62.541771808517595,Orange
15.030239382876738,33.835067332918925,21.15145462698821,14.898920463021577,76.34013259581606,6.650841911227602,105.31574470561432,Apple
23.554272868826686,25.16798240951897,29.45977934726615,28.80351316418226,75.96941624729305,6.028938996572638,111.93902488463794,Coffee
32.86124611592372,48.77863334185914,35.82579793324699,25.31241472177939,70.25087644816904,6.152363256025156,119.48190755620341,Mango
27.57282053321163,28.38341527106803,22.72721377903696,20.23961442291682,79.44343811144944,5.59019693636966,149.23879733251144,Coffee
25.909839123463694,73.70796074643825,21.746796386657604,21.539046790830206,58.07974133558357,6.3116590124644985,104.05756455620515,KidneyBeans
15.292215984720317,42.53586677743628,76.9283014854538,19.717941326630317,52.6643756130959,7.718217316974021,66.26235199666954,Chickpea
25.198531260214335,15.582903525599253,13.598174802823767,21.289959567712653,70.30435616930419,5.667159054061492,89.73365369789727,Papaya
38.334782838893155,35.66284548412334,31.049408564267825,27.021002392015927,50.454072217233495,6.6205542828201365,62.909055604008195,Cotton
25.596684455959117,17.483361149086992,12.687020865397798,25.75735934610237,67.1550476645395,6.004588221599927,59.652290896779824,Orange
36.37168053398602,15.315073855463691,15.956996861644647,30.222289855729386,83.4742252951334,6.229059108774322,223.5748313805581,Jute
17.69899332881055,28.38214468528513,13.743531442570715,23.8312153680683,67.06612413441012,6.773011348042349,64.72552001205727,Grapes
37.35161307825548,64.394014213905,36.94482020733654,24.0897815763029,57.95971611315368,6.087301657815152,50.09626598845775,Pomegranate
20.37544640549887,77.99142964603998,19.857927528718633,24.34144546291188,50.08908274274977,6.1187113352137175,118.28539573332044,KidneyBeans
15.177101932728249,33.106271691207475,19.271885700654376,34.71733387755054,70.83914211430958,6.638217778272324,104.48806297823396,Watermelon
92.77419194134164,43.725625582761346,20.41546707310912,25.68846382400457,76.20162875627574,6.728246819012358,78.72921038647067,Maize
26.832372226820606,65.8913498603088,21.541580427466293,26.77605410748317,44.40366338196554,6.565596193159928,34.780106845655645,MothBeans
95.88386116167915,84.82871347404274,60.63288564438543,26.51250440087163,88.66213329414607,6.256460378324963,134.8519282717997,Banana
42.81395532680003,76.4330030875046,37.93638862006342,21.001311067104076,57.312726143357125,6.007862246428983,51.849531594615634,Pomegranate
20.92505767208956,66.87445415918432,19.31035242663298,29.658465249130725,51.0086159095174,6.741502637534134,39.95046220901394,Blackgram
17.244819666191287,42.25221171836939,78.87111189835777,16.954180190624,40.26532396951261,7.372816656598807,64.6751636682028,Chickpea
26.54476230729475,14.955624465961026,12.55294995384616,27.572646539506376,88.2158094604774,6.777563370304982,164.28025784861046,Coconut
25.846319431286428,77.39143740261031,21.444977646371537,24.81668412199658,67.23802721319643,5.764720055401888,105.69351780513853,MungBean
38.28601123570409,72.80273663658859,15.407331964607906,32.53677539358243,41.00373552657044,6.583166325319838,47.80614655367989,Blackgram
27.59565186956372,76.0370748484478,24.192165915543924,20.803134270343513,66.2579002054833,6.223820642239673,103.03624419054077,PigeonPeas
19.44154763244913,42.82506767445037,83.25562649876292,19.550568004162727,49.436552442802146,7.200222351250969,74.80339661034348,Chickpea
79.6244029698198,54.10203455919812,22.604269548185336,21.681040535685245,78.53441269456503,6.181435121888366,69.9787570512309,Maize
33.871977490729265,67.583151496515,21.442701834930602,32.37576394772557,46.51561010005763,6.110542370341485,41.561128780823665,MothBeans
45.434372280141396,42.035906717961836,25.779403856751877,25.47271076011414,60.40122932794283,6.065212789432353,106.13248537574536,Mango
24.02026226100842,74.9467881326974,20.89081844096367,24.872675580676177,57.36993426685365,6.001886412638808,104.91293328158726,PigeonPeas
18.132500893763527,38.416057785037374,73.78800446859559,15.977377852635758,49.10135331320387,7.340809967900478,73.089991691057,Chickpea
13.694364832165585,22.767998377401018,17.06656642599245,20.023954124138456,66.64924531425372,6.826742433041767,60.301337604605756,Grapes
44.3179492262646,43.15581708881595,27.633537232991475,32.031612325931285,79.43058656492695,5.152647618956829,102.8065906121901,Mango
24.523765562130166,73.79262647040801,17.43154641959639,16.703422561528146,42.55083142457617,6.741663631288507,33.996316039198554,Lentil
23.54278354993764,61.16943876231539,19.472202193918747,16.305672706663994,44.969492265548844,6.834490640990219,38.354796771033,Lentil
13.758009007800107,27.13238508775823,16.151788960978905,20.64214042223987,67.29615991209427,6.349590128755079,61.9136978262076,Grapes
27.549971988350734,71.47908467945608,22.260416442002075,24.70088204216907,51.70814947746426,6.46532415576714,97.59056894681582,PigeonPeas
